STARTING NEW RUN
d,907.85,174551
d,908.34,174565
d,908.52,174578
d,908.01,174592
d,908.84,174605
d,908.38,174618
d,908.13,174631
d,908.51,174644
d,908.38,174657
d,908.58,174674
d,908.11,174693
d,908.65,174710
d,908.13,174727
d,908.46,174745
d,908.26,174763
d,908.26,174781
d,908.04,174798
d,908.76,174815
d,907.83,174834
d,908.64,174851
d,907.42,174869
d,908.69,174887
d,907.99,174905
d,908.43,174922
d,908.29,174939
d,908.36,174958
d,908.40,174976
d,908.70,174993
d,908.20,175010
d,908.69,175028
d,907.81,175046
d,908.36,175063
d,907.83,175081
d,908.04,175099
d,908.12,175117
d,908.01,175134
d,907.99,175152
d,908.48,175170
d,907.98,175187
d,908.48,175205
d,908.58,175223
d,908.54,175240
d,908.45,175258
d,909.14,175275
d,907.81,175294
d,908.64,175311
d,908.26,175328
d,908.22,175346
d,908.21,175364
d,908.54,175382
d,908.75,175399
d,907.81,175418
d,908.05,175435
d,908.37,175452
d,908.36,175470
d,908.25,175488
d,908.44,175506
d,908.26,175523
d,908.39,175540
d,908.28,175559
d,908.76,175576
d,907.64,175594
d,907.78,175611
d,908.24,175630
d,908.02,175647
d,908.24,175664
d,908.59,175682
d,908.18,175700
d,909.03,175718
d,908.14,175735
d,908.79,175753
d,908.50,175771
d,908.43,175788
d,908.30,175806
d,907.60,175824
d,908.37,175841
d,908.74,175859
d,907.99,175876
d,908.98,175895
d,907.58,175912
d,908.48,175930
d,907.87,175947
d,908.09,175965
d,908.15,175983
d,908.30,176000
d,907.81,176019
d,908.55,176036
d,908.39,176053
d,908.20,176071
d,908.50,176096
d,908.11,176126
d,908.98,176144
d,907.04,176162
d,908.88,176179
d,907.97,176197
d,908.03,176214
d,908.20,176233
d,908.23,176250
d,908.30,176267
d,908.33,176286
d,908.67,176303
d,909.06,176321
d,908.12,176338
d,908.63,176357
d,908.42,176374
d,908.56,176391
d,908.02,176409
d,907.99,176427
d,907.74,176445
d,908.45,176462
d,908.37,176479
d,907.92,176498
d,907.94,176515
d,907.96,176533
d,908.47,176551
d,908.48,176569
d,908.37,176586
d,908.77,176603
d,908.14,176622
d,908.17,176640
d,908.37,176657
d,907.85,176674
d,907.78,176692
d,907.92,176710
d,908.61,176727
d,907.91,176745
d,908.22,176763
d,907.94,176781
d,908.52,176798
d,908.14,176816
d,908.22,176834
d,907.77,176851
d,908.87,176869
d,907.93,176887
d,908.69,176904
d,907.99,176922
d,908.95,176939
d,907.59,176958
d,908.14,176975
d,908.22,176992
d,908.34,177010
d,907.72,177028
d,908.77,177046
d,907.87,177063
d,908.45,177082
d,908.13,177099
d,908.35,177116
d,908.44,177134
d,908.64,177152
d,908.14,177170
d,908.72,177187
d,908.20,177204
d,909.13,177223
d,907.77,177240
d,908.07,177258
d,908.10,177275
d,908.22,177294
d,908.25,177311
d,908.60,177328
d,907.94,177346
d,908.77,177364
d,907.99,177382
d,908.41,177399
d,908.11,177417
d,908.38,177435
d,908.14,177452
d,908.34,177470
d,908.33,177488
d,908.40,177505
d,907.83,177523
d,909.12,177540
d,908.14,177559
d,908.47,177576
d,908.16,177594
d,908.74,177611
d,908.66,177629
d,908.06,177647
d,908.46,177664
d,908.80,177683
d,908.06,177700
d,908.50,177717
d,908.64,177735
d,908.97,177753
d,907.77,177771
d,908.06,177788
d,907.93,177806
d,908.32,177824
d,908.19,177841
d,908.00,177859
d,908.01,177876
d,908.30,177895
d,908.76,177912
d,907.91,177929
d,908.92,177948
d,908.40,177965
d,908.63,177983
d,909.00,178000
d,908.13,178019
d,908.19,178036
d,908.05,178053
d,907.91,178071
d,908.16,178089
d,907.84,178107
d,908.24,178124
d,907.93,178141
d,909.16,178160
d,908.00,178177
d,908.99,178195
