STARTING NEW RUN
d,2.85,60018
d,3.22,60032
d,2.47,60045
d,2.48,60058
d,3.31,60071
d,2.92,60084
d,2.46,60097
d,3.27,60110
d,2.70,60123
d,3.33,60136
d,3.06,60149
d,2.93,60162
d,3.49,60175
d,2.99,60188
d,3.13,60201
d,3.49,60214
d,3.13,60227
d,3.28,60240
d,3.52,60253
d,3.09,60266
d,3.21,60279
d,2.87,60292
d,3.08,60305
d,3.60,60318
d,2.92,60332
d,3.43,60347
d,3.23,60362
d,3.44,60376
d,3.33,60391
d,3.10,60405
d,3.75,60420
d,3.07,60435
d,3.73,60449
d,3.45,60463
d,2.87,60478
d,2.91,60493
d,2.40,60507
d,3.40,60522
d,3.73,60536
d,3.21,60550
d,3.29,60566
d,2.90,60580
d,3.39,60594
d,2.78,60609
d,3.23,60624
d,3.54,60638
d,2.70,60653
d,3.09,60667
d,2.77,60681
d,2.92,60697
d,2.77,60711
d,2.88,60725
d,3.09,60740
d,2.66,60755
d,3.19,60769
d,3.68,60784
d,3.55,60798
d,3.13,60813
d,2.92,60828
d,3.12,60843
d,2.87,60857
d,3.17,60871
d,3.03,60886
d,3.20,60901
d,3.01,60915
d,2.76,60929
d,3.32,60944
d,2.94,60959
d,3.32,60973
d,2.31,60988
d,2.92,61002
d,3.50,61016
d,3.07,61032
d,3.24,61046
d,2.88,61060
d,3.08,61075
d,2.86,61090
d,2.75,61104
d,3.44,61119
d,2.97,61133
d,3.61,61147
d,3.40,61163
d,2.77,61177
d,3.15,61191
d,2.85,61206
d,3.44,61221
d,3.03,61235
d,3.36,61250
d,3.16,61264
d,2.62,61278
d,3.38,61294
d,2.72,61308
d,2.85,61322
d,3.09,61337
d,3.10,61352
d,3.60,61366
d,3.43,61381
d,3.67,61395
d,3.05,61409
d,2.95,61425
d,3.37,61440
d,2.79,61454
d,3.34,61468
d,2.89,61483
d,3.60,61498
d,3.24,61512
d,2.69,61526
d,3.43,61541
d,2.78,61556
d,3.34,61570
d,3.03,61585
d,3.45,61599
d,3.35,61613
d,3.19,61629
d,3.46,61643
d,2.97,61657
d,3.35,61672
d,3.25,61687
d,2.69,61701
d,3.16,61716
d,3.04,61730
d,3.04,61744
d,2.68,61760
d,3.43,61774
d,3.09,61788
d,2.85,61803
d,3.39,61818
d,2.69,61832
d,3.30,61847
d,3.20,61861
d,3.24,61875
d,3.99,61891
d,3.18,61905
d,3.53,61919
d,2.93,61934
d,3.44,61948
d,3.57,61963
d,3.12,61978
d,3.48,61992
d,3.03,62006
d,3.41,62022
d,3.39,62036
d,3.39,62051
d,3.58,62065
d,2.98,62080
d,3.13,62095
d,2.86,62109
d,3.00,62123
d,3.09,62138
d,2.99,62153
d,3.60,62167
d,2.93,62182
d,3.27,62196
d,2.79,62210
d,3.49,62226
d,3.66,62240
d,3.18,62254
d,3.24,62269
d,2.81,62284
d,3.17,62298
d,3.11,62313
d,3.20,62327
d,3.36,62341
d,2.95,62357
d,3.39,62371
d,2.96,62385
d,3.21,62400
d,3.54,62414
d,3.13,62429
d,3.33,62444
d,2.86,62458
d,4.09,62472
d,3.63,62488
d,3.26,62502
d,4.06,62516
d,3.30,62531
d,3.70,62545
d,3.29,62560
d,3.60,62575
d,3.33,62589
d,3.12,62603
d,3.63,62619
d,3.22,62633
d,3.54,62648
d,3.56,62662
d,3.59,62676
d,3.70,62692
d,3.26,62706
d,3.61,62720
d,3.37,62735
d,3.32,62750
d,3.69,62764
d,3.15,62779
d,3.24,62793
d,3.25,62807
d,3.31,62823
d,3.12,62837
d,3.08,62851
d,3.78,62866
d,3.73,62880
d,3.86,62895
d,3.46,62910
d,3.50,62924
d,3.69,62938
d,3.30,62954
d,3.76,62968
d,3.43,62982
d,3.51,62997
d,2.90,63011
d,3.21,63026
d,3.29,63041
d,2.99,63055
d,2.14,63069
d,1.53,63085
d,1.00,63099
d,1.11,63113
d,1.73,63128
d,2.31,63142
