STARTING NEW RUN
d,89.74,180776
d,89.93,180790
d,89.68,180803
d,89.79,180816
d,89.69,180829
d,89.85,180842
d,90.48,180855
d,89.60,180868
d,90.27,180881
d,90.86,180894
d,90.50,180907
d,89.86,180925
d,89.71,180941
d,90.15,180957
d,89.84,180974
d,89.47,180992
d,89.76,181008
d,90.10,181024
d,89.23,181040
d,89.92,181058
d,89.57,181074
d,89.93,181091
d,89.37,181107
d,89.63,181124
d,90.68,181141
d,90.29,181157
d,90.30,181173
d,90.09,181191
d,90.27,181207
d,90.23,181224
d,89.62,181240
d,89.74,181257
d,89.70,181274
d,89.98,181291
d,89.69,181307
d,90.42,181324
d,89.64,181348
d,90.17,181376
d,90.38,181394
d,90.15,181410
d,89.80,181426
d,90.50,181443
d,90.73,181460
d,89.89,181477
d,90.21,181493
d,90.64,181509
d,90.47,181527
d,89.33,181543
d,89.98,181560
d,89.97,181576
d,90.20,181593
d,90.91,181610
d,90.62,181626
d,90.05,181642
d,90.60,181660
d,90.84,181676
d,89.98,181693
d,90.06,181709
d,89.94,181726
d,90.52,181743
d,90.22,181760
d,91.22,181776
d,89.26,181793
d,89.84,181809
d,89.74,181826
d,90.20,181842
d,89.80,181860
d,89.56,181876
d,90.25,181892
d,89.89,181909
d,90.12,181926
d,90.43,181942
d,90.56,181959
d,89.99,181975
d,90.74,181993
d,90.05,182009
d,89.52,182025
d,89.70,182042
d,89.11,182059
d,90.03,182076
d,89.73,182092
d,89.89,182108
d,90.19,182126
d,90.13,182142
d,90.50,182159
d,90.20,182175
d,90.38,182192
d,90.83,182209
d,89.55,182225
d,89.71,182241
d,89.81,182259
d,90.03,182275
d,90.13,182292
d,90.45,182308
d,90.78,182325
d,90.54,182342
d,90.38,182358
d,90.80,182375
d,90.07,182392
d,89.47,182408
d,90.13,182425
d,89.58,182441
d,89.49,182459
d,89.78,182475
d,89.81,182491
d,89.53,182508
d,90.67,182525
d,89.95,182542
d,90.58,182558
d,90.18,182574
d,89.49,182592
d,89.69,182608
d,90.19,182624
d,90.50,182641
d,90.08,182658
d,89.97,182675
d,89.04,182691
d,89.40,182707
d,90.51,182725
d,90.48,182742
d,90.25,182758
d,89.61,182774
d,90.44,182791
d,90.13,182808
d,89.60,182824
d,89.89,182841
d,88.84,182858
d,88.80,182874
d,89.51,182891
d,90.40,182907
d,90.26,182925
d,90.05,182941
d,89.92,182957
d,89.40,182974
d,89.75,182991
d,89.98,183007
d,90.18,183024
d,90.04,183040
d,89.63,183058
d,90.13,183074
d,90.65,183090
d,89.89,183107
d,90.13,183124
d,89.08,183141
d,89.23,183157
d,89.28,183181
d,89.57,183211
d,89.28,183227
d,90.36,183244
d,90.79,183260
d,89.96,183277
d,90.10,183293
d,89.28,183311
d,90.30,183327
d,89.73,183343
d,89.79,183360
d,89.89,183377
d,90.05,183393
d,89.28,183410
d,89.31,183426
d,89.49,183444
d,90.54,183460
d,90.37,183476
d,89.94,183493
d,89.64,183510
d,89.68,183527
d,89.65,183543
d,89.77,183559
d,89.36,183577
d,89.58,183593
d,89.56,183610
d,89.69,183626
d,89.55,183643
d,89.38,183660
d,88.78,183676
d,90.29,183693
d,89.94,183710
d,90.01,183726
d,90.26,183743
d,89.88,183759
d,90.45,183776
d,89.92,183793
d,89.53,183809
d,90.08,183826
d,89.72,183843
d,89.33,183859
d,89.50,183876
d,89.34,183892
d,90.07,183910
d,89.57,183926
d,89.93,183942
d,90.38,183959
d,90.50,183976
d,90.18,183993
d,89.96,184009
d,89.90,184025
d,89.85,184043
d,89.79,184059
d,89.12,184075
d,89.51,184092
d,89.96,184109
d,89.82,184126
d,89.61,184142
d,89.89,184158
d,89.73,184176
d,90.56,184192
d,89.86,184209
d,90.05,184225
d,89.90,184242
d,89.74,184259
d,90.89,184275
d,90.07,184292
d,89.76,184309
