STARTING NEW RUN
d,20.01,43071
d,20.51,43085
d,21.75,43098
d,21.57,43111
d,21.07,43124
d,21.63,43137
d,20.95,43150
d,21.38,43163
d,21.95,43176
d,21.38,43189
d,21.07,43202
d,21.36,43215
d,21.63,43228
d,20.76,43241
d,20.80,43254
d,20.91,43269
d,20.94,43286
d,20.88,43301
d,20.70,43316
d,20.54,43332
d,21.32,43348
d,21.71,43364
d,21.23,43379
d,20.71,43394
d,20.43,43411
d,20.24,43426
d,19.86,43441
d,20.46,43457
d,20.99,43473
d,20.85,43488
d,21.26,43504
d,21.00,43520
d,20.18,43535
d,20.30,43551
d,21.33,43566
d,21.33,43582
d,20.86,43597
d,21.40,43613
d,21.72,43629
d,21.63,43644
d,21.08,43659
d,21.01,43676
d,21.50,43691
d,21.37,43707
d,21.31,43722
d,22.11,43738
d,21.19,43754
d,20.45,43769
d,21.42,43784
d,21.93,43800
d,20.87,43816
d,20.58,43832
d,21.63,43847
d,20.88,43862
d,21.39,43885
d,21.32,43913
d,21.26,43929
d,21.15,43945
d,20.77,43961
d,21.08,43976
d,21.44,43991
d,20.59,44008
d,20.90,44023
d,20.90,44038
d,20.85,44054
d,21.12,44069
d,21.23,44085
d,21.63,44101
d,21.54,44116
d,20.95,44132
d,20.74,44148
d,20.84,44163
d,20.78,44179
d,20.55,44194
d,21.09,44210
d,21.26,44226
d,20.85,44241
d,20.43,44256
d,21.26,44273
d,22.76,44288
d,21.82,44304
d,20.47,44319
d,20.87,44334
d,20.89,44351
d,21.50,44366
d,21.23,44381
d,20.06,44397
d,20.32,44413
d,20.73,44429
d,20.42,44444
d,21.08,44459
d,20.72,44476
d,20.70,44491
d,21.26,44506
d,21.15,44522
d,20.69,44538
d,21.25,44553
d,20.35,44569
d,20.50,44584
d,20.97,44600
d,21.15,44616
d,21.27,44631
d,20.60,44647
d,20.93,44662
d,20.90,44678
d,21.19,44694
d,21.23,44709
d,20.88,44724
d,21.32,44741
d,20.29,44756
d,20.26,44772
d,20.81,44787
d,20.61,44803
d,19.96,44819
d,20.53,44834
d,20.14,44849
d,20.56,44865
d,20.82,44881
d,20.25,44896
d,20.71,44912
d,20.62,44928
d,20.72,44944
d,21.10,44959
d,20.71,44974
d,21.11,44990
d,20.94,45006
d,20.80,45021
d,20.74,45037
d,21.03,45052
d,20.88,45067
d,20.83,45084
d,20.71,45099
d,20.71,45115
d,20.79,45130
d,21.22,45146
d,21.46,45162
d,21.38,45177
d,20.79,45192
d,21.02,45209
d,20.83,45224
d,21.22,45240
d,21.38,45255
d,21.05,45271
d,21.50,45287
d,21.32,45302
d,19.97,45317
d,20.80,45333
d,20.81,45349
d,21.24,45364
d,20.99,45380
d,21.00,45395
d,20.31,45412
d,20.83,45427
d,21.10,45442
d,21.00,45458
d,20.28,45474
d,20.60,45489
d,21.65,45505
d,21.63,45520
d,20.41,45536
d,20.79,45552
d,21.06,45568
d,20.90,45583
d,20.95,45598
d,21.42,45614
d,21.50,45630
d,20.98,45645
d,20.47,45660
d,20.13,45677
d,20.59,45692
d,20.72,45707
d,20.14,45723
d,20.71,45739
d,21.11,45755
d,19.95,45770
d,20.27,45785
d,20.72,45802
d,21.20,45817
d,21.75,45832
d,21.14,45848
d,20.74,45863
d,20.54,45880
d,20.83,45895
d,21.46,45910
d,20.48,45926
d,20.97,45942
d,21.39,45957
d,20.77,45973
d,21.17,45988
d,20.71,46004
d,21.08,46020
d,20.63,46035
d,21.45,46051
d,20.99,46066
d,21.22,46082
d,21.02,46098
d,20.95,46113
d,21.16,46128
d,21.38,46145
d,21.04,46160
d,21.34,46175
d,21.09,46191
d,20.95,46208
d,20.34,46223
d,20.72,46238
d,21.54,46253
d,20.82,46270
d,385.24,46285
d,21.01,46309
d,20.97,46337
d,20.53,46353
d,20.44,46368
d,20.80,46383
d,20.92,46399
d,21.30,46415
d,21.14,46430
d,21.05,46446
d,20.85,46461
d,21.64,46478
d,21.13,46493
d,20.71,46508
d,20.86,46524
d,20.81,46540
d,20.82,46555
d,21.15,46571
d,21.14,46586
d,21.02,46602
d,21.32,46618
d,21.11,46633
d,20.74,46649
d,20.34,46664
d,21.30,46680
d,20.40,46696
d,20.70,46711
d,20.53,46726
d,21.09,46743
d,21.40,46758
d,21.38,46773
d,21.20,46789
d,21.32,46806
d,20.90,46821
d,22.18,46836
d,20.97,46851
d,21.71,46868
d,21.42,46883
d,21.48,46898
d,21.54,46914
d,21.73,46929
