STARTING NEW RUN
d,227.95,221018
d,228.09,221032
d,228.30,221045
d,227.63,221058
d,228.34,221071
d,228.20,221084
d,228.37,221097
d,228.44,221110
d,227.83,221124
d,228.76,221142
d,227.46,221160
d,227.86,221177
d,227.61,221194
d,227.09,221212
d,227.36,221230
d,227.98,221248
d,228.18,221265
d,228.34,221283
d,228.19,221301
d,227.75,221318
d,227.79,221336
d,228.05,221355
d,228.77,221378
d,227.35,221408
d,227.81,221427
d,228.03,221444
d,228.02,221462
d,228.55,221479
d,228.25,221498
d,228.13,221515
d,227.12,221532
d,227.88,221550
d,228.32,221568
d,228.29,221586
d,228.22,221603
d,228.28,221621
d,228.47,221639
d,228.31,221656
d,228.11,221674
d,227.56,221692
d,227.89,221710
d,228.30,221727
d,227.55,221744
d,228.13,221763
d,228.46,221780
d,228.87,221798
d,228.35,221815
d,227.93,221833
d,228.66,221851
d,228.38,221868
d,228.49,221887
d,228.20,221904
d,228.04,221921
d,228.40,221939
d,228.50,221964
d,227.04,221995
d,227.39,222012
d,228.61,222030
d,227.77,222047
d,228.21,222065
d,228.42,222082
d,227.79,222101
d,228.26,222118
d,228.67,222136
d,228.56,222154
d,228.05,222171
d,228.21,222189
d,228.14,222206
d,227.89,222225
d,228.84,222242
d,228.53,222259
d,229.12,222277
d,227.83,222295
d,227.58,222313
d,228.20,222330
d,227.62,222347
d,228.57,222366
d,227.60,222383
d,227.90,222401
d,227.88,222419
d,227.59,222437
d,227.58,222454
d,227.76,222471
d,228.05,222490
d,228.92,222507
d,228.44,222525
d,227.91,222542
d,228.36,222560
d,228.18,222578
d,227.79,222595
d,228.26,222613
d,227.22,222631
d,228.63,222649
d,228.28,222666
d,228.44,222684
d,228.66,222702
d,228.48,222720
d,228.79,222737
d,227.77,222755
d,227.98,222772
d,227.93,222790
d,228.36,222807
d,228.46,222826
d,228.31,222843
d,228.03,222861
d,227.75,222878
d,227.34,222896
d,228.33,222914
d,228.49,222931
d,228.10,222950
d,227.68,222967
d,228.17,222984
d,228.16,223002
d,228.31,223020
d,228.43,223038
d,228.67,223055
d,228.86,223072
d,228.86,223091
d,227.78,223108
d,227.82,223126
d,227.96,223143
d,227.86,223162
d,228.14,223179
d,227.63,223196
d,228.22,223214
d,228.10,223232
d,228.12,223250
d,228.50,223267
d,228.64,223285
d,228.40,223303
d,228.06,223320
d,228.21,223338
d,227.80,223356
d,228.12,223374
d,228.24,223391
d,227.85,223408
d,228.55,223427
d,228.13,223444
d,228.15,223462
d,227.64,223479
d,227.78,223497
d,227.50,223515
d,228.36,223532
d,227.37,223551
d,228.25,223568
d,228.06,223585
d,228.03,223603
d,228.38,223621
d,228.45,223639
d,228.15,223656
d,228.49,223674
d,228.14,223692
d,229.26,223709
d,228.99,223727
d,228.67,223744
d,227.86,223763
d,228.61,223780
d,229.01,223797
d,228.32,223816
d,228.05,223833
d,227.68,223851
d,228.53,223868
d,228.60,223887
d,227.50,223904
d,228.08,223921
d,228.05,223939
d,228.54,223958
d,228.47,223975
d,227.96,223992
d,227.91,224009
d,229.18,224028
d,229.12,224045
d,227.78,224063
d,228.22,224081
d,228.01,224099
d,228.73,224116
d,228.38,224133
d,228.04,224152
d,229.46,224169
d,227.94,224187
d,228.13,224204
d,227.70,224222
d,228.49,224240
d,229.38,224257
d,229.05,224275
d,228.28,224293
d,227.72,224310
d,228.56,224328
d,228.32,224345
d,228.32,224364
d,227.84,224381
d,228.09,224399
d,228.02,224417
d,227.73,224434
d,228.34,224452
d,227.70,224470
d,227.46,224488
d,228.65,224505
d,228.85,224522
d,228.73,224540
d,228.14,224558
d,227.94,224576
d,228.31,224593
d,227.91,224611
d,228.62,224629
d,228.47,224646
d,228.90,224664
d,227.51,224683
d,227.40,224700
d,227.73,224717
d,227.18,224734
d,227.77,224753
d,228.63,224770
d,228.98,224788
d,228.53,224805
d,228.14,224824
d,228.32,224841
d,228.50,224858
d,228.54,224876
d,228.42,224894
d,228.31,224912
d,228.01,224929
d,227.98,224947
d,228.31,224965
d,228.37,224982
d,228.01,225000
d,228.17,225018
d,228.41,225035
d,227.76,225053
d,228.25,225070
d,227.59,225089
d,228.12,225106
d,228.35,225124
d,228.01,225141
d,227.97,225159
d,228.19,225177
d,228.17,225195
d,228.07,225213
d,227.96,225230
d,228.13,225247
d,228.23,225265
d,227.97,225283
d,228.19,225301
d,228.23,225318
d,227.76,225336
d,228.04,225354
d,228.32,225371
d,227.95,225389
d,228.30,225406
d,228.08,225425
d,227.90,225442
d,227.78,225459
d,228.56,225477
d,228.19,225495
d,228.17,225513
d,228.05,225530
d,229.17,225549
d,228.80,225566
d,228.71,225583
d,228.54,225601
d,227.59,225619
d,227.63,225637
d,227.88,225654
d,228.03,225671
d,228.07,225690
d,228.17,225707
d,227.86,225725
d,227.76,225742
d,228.30,225760
d,227.97,225778
d,228.64,225795
d,228.49,225814
d,227.81,225831
d,227.93,225849
d,228.02,225866
d,228.57,225884
