STARTING NEW RUN
d,21.39,85297
d,21.00,85311
d,21.37,85324
d,21.38,85337
d,21.27,85350
d,21.65,85363
d,21.14,85376
d,21.06,85389
d,22.12,85402
d,23.11,85415
d,23.16,85428
d,24.31,85441
d,24.29,85454
d,24.26,85467
d,24.72,85480
d,24.51,85495
d,23.17,85511
d,22.50,85527
d,22.36,85542
d,21.76,85557
d,21.82,85574
d,21.34,85590
d,20.87,85605
d,21.16,85620
d,19.72,85636
d,19.58,85652
d,16.85,85667
d,18.67,85682
d,20.39,85699
d,20.86,85714
d,21.50,85729
d,21.39,85745
d,21.54,85760
d,21.08,85777
d,22.25,85792
d,21.81,85807
d,22.23,85823
d,21.46,85839
d,21.56,85854
d,20.92,85870
d,20.95,85885
d,21.82,85902
d,21.08,85917
d,21.57,85932
d,20.80,85948
d,21.85,85964
d,21.62,85979
d,21.59,85995
d,21.49,86010
d,21.37,86025
d,21.81,86042
d,21.26,86057
d,21.92,86073
d,21.48,86088
d,21.84,86104
d,21.44,86120
d,21.48,86135
d,21.78,86150
d,21.64,86167
d,21.60,86182
d,21.52,86197
d,21.91,86213
d,21.55,86228
d,22.12,86245
d,21.50,86260
d,21.87,86275
d,21.66,86291
d,21.24,86307
d,21.77,86322
d,21.41,86338
d,21.78,86353
d,21.41,86369
d,22.17,86385
d,21.51,86400
d,21.83,86416
d,21.54,86432
d,21.83,86447
d,22.12,86463
d,21.42,86478
d,21.79,86493
d,21.49,86510
d,21.97,86525
d,21.39,86541
d,21.70,86556
d,21.29,86572
d,21.10,86588
d,21.37,86603
d,21.06,86618
d,21.54,86635
d,21.47,86650
d,21.87,86665
d,21.33,86681
d,21.87,86697
d,21.52,86713
d,21.83,86728
d,21.90,86743
d,21.81,86759
d,21.74,86775
d,21.18,86790
d,21.63,86806
d,21.46,86821
d,21.66,86837
d,21.26,86853
d,21.64,86868
d,21.19,86884
d,21.39,86900
d,21.78,86915
d,20.89,86931
d,21.63,86946
d,21.60,86962
d,22.06,86978
d,21.73,86993
d,21.47,87008
d,21.45,87024
d,21.81,87040
d,22.06,87056
d,21.38,87071
d,22.04,87086
d,21.44,87103
d,21.51,87118
d,21.16,87133
d,21.78,87149
d,21.63,87165
d,21.85,87181
d,21.72,87196
d,21.21,87211
d,21.26,87227
d,21.50,87243
d,21.75,87258
d,21.58,87274
d,21.60,87289
d,21.34,87305
d,21.87,87321
d,21.34,87336
d,20.92,87352
d,21.49,87368
d,21.36,87383
d,21.79,87399
d,21.32,87414
d,21.79,87430
d,21.77,87446
d,21.73,87461
d,21.80,87476
d,21.71,87492
d,21.87,87508
d,21.23,87524
d,21.69,87539
d,21.22,87554
d,21.39,87571
d,21.10,87586
d,21.33,87601
d,21.20,87617
