STARTING NEW RUN
d,89.04,122939
d,90.03,122953
d,89.66,122966
d,89.71,122979
d,89.39,122992
d,89.18,123005
d,89.20,123018
d,89.70,123031
d,89.68,123044
d,89.18,123057
d,88.83,123070
d,89.45,123087
d,89.79,123103
d,89.95,123120
d,89.14,123136
d,89.42,123154
d,89.81,123170
d,89.13,123186
d,90.13,123203
d,89.58,123220
d,89.43,123237
d,89.18,123253
d,89.78,123269
d,89.34,123287
d,89.81,123303
d,89.20,123320
d,89.53,123336
d,89.51,123353
d,89.70,123370
d,89.29,123386
d,89.96,123402
d,89.20,123420
d,89.57,123436
d,89.44,123453
d,89.32,123469
d,89.37,123486
d,89.15,123503
d,89.61,123520
d,89.37,123536
d,89.53,123553
d,89.63,123569
d,89.21,123586
d,88.81,123602
d,89.36,123620
d,88.91,123636
d,89.48,123652
d,89.34,123669
d,89.80,123686
d,89.22,123702
d,89.59,123719
d,89.12,123735
d,89.23,123753
d,89.45,123769
d,89.79,123785
d,89.29,123802
d,89.90,123819
d,89.42,123836
d,89.47,123852
d,89.42,123868
d,89.28,123886
d,89.17,123902
d,88.95,123919
d,89.48,123935
d,89.63,123952
d,89.52,123969
d,89.19,123985
d,89.75,124001
d,89.39,124019
d,89.64,124035
d,89.22,124052
d,89.55,124068
d,89.11,124085
d,89.26,124102
d,89.15,124118
d,89.50,124135
d,89.47,124152
d,89.70,124168
d,89.35,124185
d,89.15,124201
d,89.26,124219
d,89.11,124235
d,89.33,124251
d,89.76,124268
d,89.53,124285
d,89.43,124302
d,89.68,124318
d,89.26,124334
d,90.12,124352
d,89.48,124368
d,89.95,124384
d,89.34,124401
d,89.92,124418
d,89.53,124435
d,90.00,124451
d,89.27,124467
d,89.70,124485
d,89.47,124502
d,89.72,124518
d,89.50,124534
d,89.20,124551
d,89.48,124568
d,89.54,124584
d,89.75,124601
d,89.47,124618
d,89.69,124634
d,89.22,124651
d,89.83,124667
d,89.39,124685
d,89.33,124701
d,89.20,124717
d,89.58,124734
d,89.28,124751
d,90.08,124767
d,89.41,124784
d,89.55,124800
d,89.22,124818
d,89.37,124834
d,89.25,124850
d,90.06,124867
d,89.85,124884
d,89.69,124901
d,89.37,124917
d,89.39,124933
d,89.90,124951
d,89.40,124967
d,89.55,124984
d,89.51,125000
d,89.82,125017
d,89.34,125034
d,89.51,125050
d,89.00,125066
d,89.65,125084
d,89.13,125100
d,89.76,125117
d,89.35,125133
d,89.62,125150
d,89.45,125167
d,89.65,125184
d,89.13,125200
d,89.95,125217
d,89.51,125233
d,89.88,125250
d,89.55,125266
d,89.70,125284
d,89.43,125300
d,89.22,125316
d,89.78,125333
d,90.10,125350
d,89.56,125366
d,89.23,125383
d,89.83,125399
d,89.55,125417
d,89.83,125433
d,89.93,125449
d,91.11,125466
d,90.88,125483
d,91.22,125500
d,90.41,125516
d,90.92,125532
d,90.27,125550
d,91.04,125566
d,90.22,125583
d,90.83,125599
d,90.14,125616
d,90.60,125633
d,90.14,125649
d,89.81,125665
d,89.98,125683
d,89.42,125699
d,89.56,125716
d,89.57,125732
d,89.59,125749
d,88.99,125766
d,89.30,125782
d,89.35,125799
d,89.34,125816
d,89.15,125832
d,89.78,125849
d,89.00,125865
