STARTING NEW RUN
d,2.54,10603
d,2.64,10617
d,3.06,10630
d,3.10,10643
d,2.78,10656
d,2.74,10669
d,2.87,10682
d,2.67,10695
d,2.34,10708
d,2.22,10721
d,2.05,10734
d,2.02,10747
d,2.92,10760
d,2.92,10773
d,2.84,10786
d,2.22,10799
d,1.58,10812
d,2.30,10825
d,2.96,10838
d,2.69,10851
d,3.05,10864
d,2.87,10877
d,2.14,10890
d,2.39,10903
d,2.77,10917
d,2.03,10931
d,2.13,10947
d,1.75,10961
d,2.08,10975
d,2.61,10990
d,2.49,11005
d,1.95,11019
d,2.05,11034
d,2.46,11048
d,2.54,11062
d,2.24,11078
d,3.06,11092
d,3.58,11107
d,2.72,11128
d,2.33,11156
d,2.88,11170
d,2.19,11184
d,2.49,11199
d,2.69,11214
d,2.66,11228
d,2.29,11243
d,2.22,11257
d,2.78,11272
d,2.96,11287
d,2.60,11301
d,2.48,11315
d,2.18,11330
d,2.64,11345
d,2.61,11359
d,2.41,11374
d,2.36,11388
d,2.63,11403
d,2.99,11418
d,3.16,11432
d,2.78,11446
d,2.29,11461
d,2.38,11476
d,2.13,11491
d,2.66,11505
d,2.02,11520
d,1.69,11534
d,3.35,11549
d,3.03,11563
d,2.71,11578
d,2.31,11592
d,2.95,11607
d,2.47,11622
d,2.85,11636
d,3.07,11650
d,2.77,11665
d,2.98,11680
d,2.65,11694
d,2.67,11709
d,2.13,11723
d,2.00,11738
d,2.62,11753
d,2.48,11767
d,2.70,11781
d,1.44,11796
d,1.35,11811
d,2.01,11825
d,3.02,11840
d,2.75,11854
d,3.44,11869
d,2.98,11884
d,3.14,11898
d,2.83,11912
d,2.67,11927
d,2.23,11942
d,1.94,11956
d,2.59,11971
d,3.04,11985
d,1.62,11999
d,2.38,12015
d,2.95,12029
d,2.75,12043
d,2.66,12058
d,3.15,12073
d,2.94,12088
d,2.60,12102
d,2.01,12116
d,2.10,12131
d,2.61,12146
d,2.22,12160
d,2.03,12175
d,2.29,12189
d,1.94,12204
d,2.51,12219
d,2.71,12233
d,2.56,12247
d,2.83,12262
d,2.67,12277
d,384.67,12291
d,2.69,12315
d,2.17,12342
d,2.58,12357
d,2.11,12371
d,2.23,12385
d,2.77,12400
d,2.79,12416
d,2.76,12430
d,2.42,12444
d,2.42,12459
d,3.20,12474
d,3.15,12488
d,3.08,12502
d,2.80,12517
d,2.84,12531
d,2.20,12546
d,2.68,12561
d,2.25,12575
d,1.98,12589
d,2.12,12605
d,2.91,12619
d,2.82,12633
d,2.45,12648
d,2.31,12662
d,2.47,12677
d,2.54,12692
d,2.31,12706
d,2.66,12720
d,2.20,12736
d,2.29,12750
d,1.88,12764
d,2.15,12779
d,2.82,12793
d,2.86,12808
d,2.35,12823
d,2.47,12837
d,2.17,12851
d,2.67,12866
d,2.71,12881
d,2.82,12895
d,2.69,12910
d,2.85,12924
d,3.22,12939
d,2.68,12954
d,2.49,12968
d,2.39,12982
d,2.31,12997
d,3.02,13012
